,ROPOLine,Task Order,Condom Adjusted Task Order,Country,RO Number,PO DO IO Number,Order Number,Prime Line Number,Status Name,TLP Indicator,Order Type,Fulfillment Method,Transportation Mode,Item Tracer Category,Product Category,Item ID,ProductName,UOM,Base Unit,Base Unit Multiplier,Item Volume,Item Volume UOM,Item Weight,Item Weight UOM,Health Element,D365 Health Element,D365 Funding Source,D365 Funding Source Detail,Estimated Lead Time in Days,Emergency Order,Manufacturer Name,Manufacturer Location,Manufacture CountryCountry of Origin,Supplier,Order Pick Up Country,Vendor Incoterm,Destination Incoterm,Unit Price,List Price,Ordered Quantity,Line Total,Shipped Quantity,QAquantity,Delivery Value,Total Actual Freight Costs,In Full (IFD),On Time (OTD),Between -14 and 14,Between -30 and 30,OTIF Categories,OTIF Between -14 and 14,OTIF Between -30 and 30,Average Days Late Binned,Average Days Late,Number of Shipments,Delivery Progress,Line Delivery Status,Agreed Delivery Date,Agreed Delivery Date Year,Agreed Delivery Date Year Month,Agreed Delivery Date Fiscal Year,Agreed Delivery Date Fiscal Quarter Year,Revised Agreed Delivery Date,Revised Agreed Delivery Date Year,Revised Agreed Delivery Date Year Month,Revised Agreed Delivery Date Fiscal Year,Revised Agreed Delivery Date Fiscal Quarter Year,Order Entry Date,Order Entry Date Year,Order Entry Date Year Month,Order Entry Date Fiscal Year,Order Entry Date Fiscal Quarter Year,Requested Delivery Date,Requested Delivery Date Year,Requested Delivery Date Year Month,Requested Delivery Date Fiscal Year,Requested Delivery Date Fiscal Quarter Year,Estimated Delivery Date,Estimated Delivery Date Year,Estimated Delivery Date Year Month,Estimated Delivery Date Fiscal Year,Estimated Delivery Date Fiscal Quarter Year,Latest Actual Delivery Date,Latest Actual Delivery Date Year,Latest Actual Delivery Date Year Month,Latest Actual Delivery Date Fiscal Year,Latest Actual Delivery Date Fiscal Quarter Year,RO Clarified Date,RO Sent Plan Fulfillment Date,RO Sent Sourcing RFX Event Date,Initial PSM Source Approval Date,Recipient Approval Date,USAID Approval Date,PO Released For Fulfillment Date,PO Released For Fulfillment Date Year,PO Released For Fulfillment Date Year Month,PO Released For Fulfillment Date Fiscal Year,PO Released For Fulfillment Date Fiscal Quarter Year,Committed Goods Available Date,Actual Goods Available Date,Actual Cargo Ready Date,QA Complete Date,Max Pick Up Date,Max Ship Date,Max Departure Date,Max Arrival Date,Order Cycle Time,RO on Hold - Client,RO on Hold - Recipient,RO on Hold – Pre-RFxPre-Allocation Stage,RO on Hold – Tech Package Stage,RO on Hold – Supply Planning,On Hold Pending PO Release,On Hold Pending RO Release,Line Item Total Dwell,RO Validation,Sourcing and Planning,USAID Approval,Process PODO,Manufacture,Pick Up,Deliver,Quality Assurance,Reason Code,Reason Text,Changed Field,Reason Code Duration
24234,RO10079116RO10079116_12,TO3,TO3,Zambia,RO10079116,RO10079116_1,RO10079116,2,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W14K,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,,,,KGM             ,317MISSION,,,,,N,Mylan Laboratories Limited,"Plot 1606 to 1609 G.I.D.C., Sarigam, India",IN,Mylan Laboratories Limited,United Arab Emirates,,DDP,0.23,0.23,632016.0,145363.68,632016.0,0.0,145363.68,16075.0,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-12.0,1.0,2,Delivered - On Time,2020-03-11,2020,2020-03,2020,2020-Q2,2020-03-11,2020,2020-03,2020,2020-Q2,2019-03-19,2019,2019-03,2019,2019-Q2,2019-10-15,2019,2019-10,2020,2020-Q1,2020-02-11,2020,2020-02,2020,2020 Q2,2020-02-28,2020,2020-02,2020,2020-Q2,2019-07-22,2019-07-22,,2019-09-24,2019-09-25,2019-09-25,2019-12-04,2019,2019-12,2020,2020-Q1,2019-12-08,,2019-12-08,,2019-12-17,2019-12-22,2019-12-22,2020-02-28,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,65.0,0.0,70.0,4.0,9.0,73.0,,,,,
24261,RO10082139PO100127981,TO3,TO3,Congo DRC,RO10082139,PO10012798,PO10012798,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Air,Emergency Oral Contraceptives,Oral Contraceptives,100135AAA06G14L,"Levonorgestrel 1.5 mg Tablet, 1 Tablet                                                                                          ",PKG,Tablet,1.0,,,,KGM             ,317MISSION,,,,,N,Mylan Laboratories Limited,"Plot No. 20 + 21, Pharmez, Ahmedabad, India",IN,Mylan laboratories Limited,India,FCA,DAP,0.32,0.32,10800.0,3456.0,10800.0,0.0,3456.0,2292.36,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-09-14,2020,2020-09,2020,2020-Q4,2020-06-20,2020,2020-06,2020,2020-Q3,2019-09-10,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-06-15,2020,2020-06,2020,2020 Q3,2020-06-20,2020,2020-06,2020,2020-Q3,,,,2019-09-23,2019-09-27,2019-09-30,2020-01-09,2020,2020-01,2020,2020-Q2,2020-01-20,2020-01-09,2020-01-09,,2020-05-22,2020-05-26,2020-05-26,2020-06-20,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,101.0,0.0,134.0,29.0,,AD012,"""RDD is 12/31/2019, original ADD was 9/14/2020 
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD""",AGREED_DELIVERY_DATE,-86.0
24296,RO10088190PO100147611,TO3,TO3,Haiti,RO10088190,PO10014761,PO10014761,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Air,Implantable Contraceptives,Contraceptive Implants,103915GYV01S2C7,"Levonorgestrel 75 mg/Rod w/ Trocar, 3 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,,,,KGM             ,317MISSION,,,,,N,"Shanghai Dahua Pharmaceutical Co., Ltd.","3503 Changzheng Road, Chongming county, Shanghai, China",CN,DKT International Inc.,United Kingdom,FCA,DDP,6.9,6.9,7500.0,51750.0,7500.0,0.0,51750.0,4664.84,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-11-02,2020,2020-11,2021,2021-Q1,2020-07-29,2020,2020-07,2020,2020-Q4,2019-12-19,2019,2019-12,2020,2020-Q1,2020-09-15,2020,2020-09,2020,2020-Q4,2020-07-29,2020,2020-07,2020,2020 Q4,2020-07-29,2020,2020-07,2020,2020-Q4,,,2020-03-24,2020-04-03,2020-04-06,2020-04-06,2020-04-16,2020,2020-04,2020,2020-Q3,2020-07-17,2020-07-15,2020-07-08,,2020-07-20,2020-07-24,2020-07-24,2020-07-29,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,13.0,0.0,10.0,90.0,5.0,9.0,,AD012,products were needed asap to avoid stockout.,AGREED_DELIVERY_DATE,-96.0
24345,RO10108298RO10108298_12,TO3,TO3,Angola,RO10108298,RO10108298_1,RO10108298,2,Shipment Delivered,GSC,Distribution Order,RDC,Air,Implantable Contraceptives,Contraceptive Implants,100130GYV01S08P,"Levonorgestrel 75 mg/Rod w/ Trocar, 5 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,0.00014199999999999998,CBM,0.0217,KGM             ,317MISSION,,,,,N,Bayer Schering Pharma Oy,"Pansiontie 47, FI-20210, Turku, Finland",FI,Bayer AG,Belgium,,CPT,8.5,8.5,6500.0,55250.0,6500.0,0.0,55250.0,,Y,N,N,Y,Not On Time In Full,Not On Time In Full,On Time In Full,Between 8 and 30,23.0,1.0,2,Delivered - Late,2021-01-25,2021,2021-01,2021,2021-Q2,2021-01-25,2021,2021-01,2021,2021-Q2,2020-08-13,2020,2020-08,2020,2020-Q4,2021-01-25,2021,2021-01,2021,2021-Q2,2021-02-06,2021,2021-02,2021,2021 Q2,2021-02-17,2021,2021-02,2021,2021-Q2,,,,2020-11-04,2020-11-17,2020-11-19,2020-11-24,2020,2020-11,2021,2021-Q1,2020-11-27,,2020-12-01,,2021-02-02,2021-02-03,2021-02-03,2021-02-17,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,5.0,7.0,63.0,15.0,,,,,
24396,RO10089222PO100155671,TO3,TO3,Madagascar,RO10089222,PO10015567,PO10015567,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Air,Other RTK,Laboratory Reagents,102097XUZ0B71AV,"Pregnancy Test Kit, hCG, Urine, 50 Each                                                                                         ",PKG,Each,50.0,0.0008300000000000001,CBM,0.18,KGM             ,317MISSION,,,,,N,Blue Cross Bio-Medical (Beijing) CO. Ltd.,"Beiqijia Industry Zone, Changping District, Beijing, China 102209",CN,Medical Export Group (MEG),,FCA,DAP,4.21,4.21,8000.0,33680.0,8000.0,0.0,33680.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,1.0,1.0,2,Delivered - On Time,2020-12-08,2020,2020-12,2021,2021-Q1,2020-12-08,2020,2020-12,2021,2021-Q1,2020-02-07,2020,2020-02,2020,2020-Q2,2020-05-11,2020,2020-05,2020,2020-Q3,2020-12-04,2020,2020-12,2021,2021 Q1,2020-12-09,2020,2020-12,2021,2021-Q1,2020-06-01,,2020-02-24,2020-05-29,2020-06-16,2020-06-16,2020-07-06,2020,2020-07,2020,2020-Q4,2020-08-16,2020-08-19,2020-08-28,2020-08-19,2020-11-10,2020-11-16,2020-11-16,2020-12-09,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,113.0,0.0,20.0,44.0,83.0,29.0,,,,,
24435,RO10087236PO100138211,TO3,TO3,Madagascar,RO10087236,PO10013821,PO10013821,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Other Non-Pharma,Medical Supplies,103696XUZ09C289,"Syringe, With Needle, 1 mL, 22G x 1.0 in, Auto-Disable, Sterile, Single Use, 100 Each                                           ",BOX,Each,100.0,,,,KGM             ,317MISSION,,,,,N,"Wuxi Yushou Medical Appliances Co. Ltd. (Supplier, Missionpharma)","Wuxi Yushou Medical Appliances Co. Ltd. No. 215 Xigang Road, Dongbeitang Town, Wuxi City, Jiangsu Province, China",CN,Missionpharma A/S,Denmark,FCA,DAP,4.5,4.5,9000.0,40500.0,9000.0,0.0,40500.0,18040.83,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-05-19,2020,2020-05,2020,2020-Q3,2020-05-04,2020,2020-05,2020,2020-Q3,2019-12-16,2019,2019-12,2020,2020-Q1,2020-03-31,2020,2020-03,2020,2020-Q2,2020-04-29,2020,2020-04,2020,2020 Q3,2020-05-04,2020,2020-05,2020,2020-Q3,,,,2020-01-09,2020-01-14,2020-01-14,2020-02-21,2020,2020-02,2020,2020-Q2,2020-02-10,2020-02-24,2020-02-26,,2020-03-12,2020-03-18,2020-03-18,2020-05-04,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,38.0,3.0,17.0,53.0,,AD012,Triclofem was needed asap in country to avoid stockout,AGREED_DELIVERY_DATE,-15.0
24455,RO10088249RO10088249_718,TO3,TO3,Congo DRC,RO10088249,RO10088249_7,RO10088249,18,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Progestin Only Pills,Oral Contraceptives,100025AOB09W08V,"Levonorgestrel 30 mcg 35 Tablets/Cycle, 1 Cycle                                                                                 ",UNT,Cycle,1.0,7.361e-05,CBM,0.00778,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.3,0.3,20160.0,6048.0,20160.0,0.0,6048.0,3858.59,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-7.0,1.0,2,Delivered - On Time,2020-10-09,2020,2020-10,2021,2021-Q1,2020-10-09,2020,2020-10,2021,2021-Q1,2020-01-17,2020,2020-01,2020,2020-Q2,2020-07-01,2020,2020-07,2020,2020-Q4,2020-08-14,2020,2020-08,2020,2020 Q4,2020-10-02,2020,2020-10,2021,2021-Q1,,,,2020-03-13,2020-03-13,2020-03-20,2020-04-22,2020,2020-04,2020,2020-Q3,2020-04-29,,2020-06-24,,2020-07-02,2020-07-05,2020-07-05,2020-10-02,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,33.0,63.0,8.0,92.0,,,,,
24461,RO10076148PO100117793,TO3,TO3,Madagascar,RO10076148,PO10011779,PO10011779,3,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPA08P27K,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, SR, 1 Vial                                                        ",UNT,Vial,1.0,5e-05,CBM,0.00869,KGM             ,317CORE,,,,,N,"PT Tunggal Idman Abdi (Supplier, Missionpharma).","PT Tunggal Idman Abdi (Hormone Plant 2), Jalan Jendral Ahmad Yani No.7, Jakarta Timur 13230. Indonesia",ID,Missionpharma A/S,Denmark,FCA,DAP,0.619,0.62,407000.0,251933.0,407000.0,0.0,251933.0,10820.56,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2019-12-04,2019,2019-12,2020,2020-Q1,2019-11-07,2019,2019-11,2020,2020-Q1,2019-05-16,2019,2019-05,2019,2019-Q3,2019-06-28,2019,2019-06,2019,2019-Q3,2019-11-03,2019,2019-11,2020,2020 Q1,2019-11-07,2019,2019-11,2020,2020-Q1,,,2019-05-16,2019-05-22,2019-05-29,2019-05-29,2019-07-01,2019,2019-07,2019,2019-Q4,2019-08-23,2019-08-26,2019-08-27,,2019-09-16,2019-09-19,2019-09-19,2019-11-07,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,33.0,56.0,21.0,52.0,,AD012,"the supplier could release production earlier than initially planned, and country is interested in getting products closer to the RDD.",AGREED_DELIVERY_DATE,-27.0
24655,RO10089244PO100152141,TO3,TO3,Madagascar,RO10089244,PO10015214,PO10015214,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPA08P27K,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, SR, 1 Vial                                                        ",UNT,Vial,1.0,5e-05,CBM,0.00869,KGM             ,317MISSION,,,,,N,"PT Tunggal Idman Abdi (Supplier, Missionpharma).","PT Tunggal Idman Abdi (Hormone Plant 2), Jalan Jendral Ahmad Yani No.7, Jakarta Timur 13230. Indonesia",ID,Missionpharma A/S,Denmark,FCA,DAP,0.695,0.7,700000.0,486500.0,700000.0,0.0,486500.0,15827.0,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-10-23,2020,2020-10,2021,2021-Q1,2020-09-14,2020,2020-09,2020,2020-Q4,2020-02-09,2020,2020-02,2020,2020-Q2,2020-09-03,2020,2020-09,2020,2020-Q4,2020-09-09,2020,2020-09,2020,2020 Q4,2020-09-14,2020,2020-09,2020,2020-Q4,,,2020-02-24,2020-05-22,2020-05-29,2020-05-29,2020-07-10,2020,2020-07,2020,2020-Q4,2020-07-13,2020-07-08,2020-07-13,,2020-07-24,2020-08-01,2020-08-01,2020-09-14,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,95.0,0.0,42.0,-2.0,16.0,52.0,,AD012,"""Needed asap in country.RDD is 9/3/2020, original ADD was 10/23/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD""",AGREED_DELIVERY_DATE,-39.0
24867,RO10081210RO10081210_12,TO3,TO3,Uganda,RO10081210,RO10081210_1,RO10081210,2,Shipment Delivered,GSC,Distribution Order,RDC,Air,Progestin Only Pills,Oral Contraceptives,100025AOB09W08V,"Levonorgestrel 30 mcg 35 Tablets/Cycle, 1 Cycle                                                                                 ",UNT,Cycle,1.0,7.361e-05,CBM,0.00778,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DDP,0.3,0.3,74880.0,22464.0,74880.0,0.0,22464.0,6195.78,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-01-22,2020,2020-01,2020,2020-Q2,2019-11-26,2019,2019-11,2020,2020-Q1,2019-08-26,2019,2019-08,2019,2019-Q4,2019-12-05,2019,2019-12,2020,2020-Q1,2019-11-18,2019,2019-11,2020,2020 Q1,2019-11-26,2019,2019-11,2020,2020-Q1,2019-09-03,2019-09-06,,2019-10-15,2019-10-15,2019-10-16,2019-10-24,2019,2019-10,2020,2020-Q1,2019-10-29,,2019-10-29,,2019-11-14,2019-11-17,2019-11-17,2019-11-26,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,39.0,1.0,8.0,5.0,16.0,12.0,,AD016,PSM consolidated this shipment with RO10077213 in order to capitalize on cost savings. https://chemonics.sharepoint.com/:f:/r/sites/FO000a/TO3_Procurement/GHSC-PSM_TO3_CC5_IMP_2018/15_Delivery/RO10077213_Uganda_Jadelle?csf=1&e=tKgFfH,AGREED_DELIVERY_DATE,-57.0
24876,RO10084329PO100137712,TO3,TO1,Tanzania,RO10084329,PO10013771,PO10013771,2,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Condoms,Male Condoms,103802XUZ0KD0AH,"Male Condom (Latex) Lubricated, Dume Classic, 53 mm, 3 Pcs/Wallet, 24 Wallet/Disp, 2592 Pieces                                  ",CAS,Piece,2592.0,0.052000000000000005,CBM,10.52,KGM             ,311MISSION,,,,,N,Thai Nippon Rubber Industry Ltd.,"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110",TH,Thai Nippon Rubber Industry Ltd.,Thailand,FCA,DAP,133.2,133.2,4244.0,565300.8,4244.0,0.0,565300.8,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-07-14,2020,2020-07,2020,2020-Q4,2020-12-28,2020,2020-12,2021,2021-Q1,2019-11-15,2019,2019-11,2020,2020-Q1,2020-01-31,2020,2020-01,2020,2020-Q2,2020-07-10,2020,2020-07,2020,2020 Q4,2020-12-28,2020,2020-12,2021,2021-Q1,,,,2020-01-06,2020-01-06,2020-01-07,2020-01-21,2020,2020-01,2020,2020-Q2,2020-03-30,2020-04-10,2020-04-16,,2020-04-30,2020-05-04,2020-05-04,2020-12-28,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,14.0,80.0,20.0,242.0,,AD050,"New process in TZ for TMARC, they must pay the difference of VAT % to deliver; awaiting POD payment from TMARC in order to clear and deliver",AGREED_DELIVERY_DATE,167.0
24893,RO10084123PO100141311,TO3,TO3,Tanzania,RO10084123,PO10014131,PO10014131,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Implantable Contraceptives,Contraceptive Implants,100129GYV01S04G,"Etonogestrel 68 mg/Rod, 1 Rod Implant, 1 Each                                                                                   ",UNT,Each,1.0,0.00038889,CBM,0.0625,KGM             ,317MISSION,,,,,N,N.V. Organon,"Kloosterstraat 6, NL-5349 AB, Oss, The Netherlands",NL,"Merck, Sharp + Dohme B.V.",Netherlands,FCA,DDP,8.5,8.5,133272.0,1132812.0,133272.0,0.0,1132812.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-10-08,2020,2020-10,2021,2021-Q1,2021-01-13,2021,2021-01,2021,2021-Q2,2019-10-22,2019,2019-10,2020,2020-Q1,2020-06-30,2020,2020-06,2020,2020-Q3,2020-12-04,2020,2020-12,2021,2021 Q1,2021-01-13,2021,2021-01,2021,2021-Q2,,,2020-02-10,2020-02-12,2020-02-12,2020-02-20,2020-04-23,2020,2020-04,2020,2020-Q3,2020-10-16,2020-09-07,2020-09-14,,2020-10-01,2020-10-11,2020-10-11,2021-01-13,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,2.0,8.0,63.0,137.0,24.0,104.0,,AD012,"RDD is 10/8/2021, original ADD was 2/12/2021.
PSM could deliver closer to the RDD as Merck made supply earlier than expected.",AGREED_DELIVERY_DATE,-30.0
25115,RO10082136RO10082136_920,TO3,TO3,Congo DRC,RO10082136,RO10082136_9,RO10082136,20,Shipment Delivered,GSC,Distribution Order,RDC,Air,Injectable Contraceptives,Injectable Contraceptives,100031GNE06D03X,"Depot (SC) Medroxyprogesterone Acetate 104 mg/0.65 mL, Pre-Filled Uniject Device, 1 Syringe                                     ",UNT,Syringe,1.0,7.5e-05,CBM,0.00521,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.85,0.85,31000.0,26350.0,31000.0,0.0,26350.0,7826.71,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-07-22,2020,2020-07,2020,2020-Q4,2020-04-09,2020,2020-04,2020,2020-Q3,2019-09-10,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-03-06,2020,2020-03,2020,2020 Q2,2020-04-09,2020,2020-04,2020,2020-Q3,,,2019-10-08,2019-10-11,2019-10-11,2019-10-16,2019-12-03,2019,2019-12,2020,2020-Q1,2019-12-09,,2019-12-05,,2020-02-26,2020-02-27,2020-02-27,2020-04-09,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,48.0,2.0,83.0,43.0,,AD012,"""RDD is 12/31/2019, original ADD was 7/22/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD.""",AGREED_DELIVERY_DATE,-104.0
25179,RO10082136RO10082136_617,TO3,TO3,Congo DRC,RO10082136,RO10082136_6,RO10082136,17,Shipment Delivered,GSC,Distribution Order,RDC,Air,Injectable Contraceptives,Injectable Contraceptives,100031GNE06D03X,"Depot (SC) Medroxyprogesterone Acetate 104 mg/0.65 mL, Pre-Filled Uniject Device, 1 Syringe                                     ",UNT,Syringe,1.0,7.5e-05,CBM,0.00521,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.85,0.85,50000.0,42500.0,50000.0,0.0,42500.0,4294.23,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-07-22,2020,2020-07,2020,2020-Q4,2020-04-06,2020,2020-04,2020,2020-Q3,2019-09-10,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-03-06,2020,2020-03,2020,2020 Q2,2020-04-06,2020,2020-04,2020,2020-Q3,,,2019-10-08,2019-10-11,2019-10-11,2019-10-16,2019-12-03,2019,2019-12,2020,2020-Q1,2019-12-09,,2019-12-05,,2020-02-26,2020-02-27,2020-02-27,2020-04-06,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,48.0,2.0,83.0,40.0,,AD012,"RDD is 12/31/2019, original ADD was 7/22/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD",AGREED_DELIVERY_DATE,-107.0
25295,RO10087126PO100142001,TO3,TO3,Madagascar,RO10087126,PO10014200,PO10014200,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Air,Implantable Contraceptives,Contraceptive Implants,100129GYV01S0AE,"Etonogestrel 68 mg/Rod, 1 Rod Implant, 1 Each                                                                                   ",UNT,Each,1.0,0.0005099999999999999,CBM,0.0625,KGM             ,317MISSION,,,,,N,N.V. Organon,"Kloosterstraat 6, NL-5349 AB, Oss, The Netherlands",NL,"Merck, Sharp + Dohme B.V.",Netherlands,FCA,DAP,8.5,8.5,35064.0,298044.0,35064.0,0.0,298044.0,16382.64,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-09-30,2020,2020-09,2020,2020-Q4,2020-08-03,2020,2020-08,2020,2020-Q4,2019-12-03,2019,2019-12,2020,2020-Q1,2020-06-30,2020,2020-06,2020,2020-Q3,2020-07-27,2020,2020-07,2020,2020 Q4,2020-08-03,2020,2020-08,2020,2020-Q4,,,,2020-02-12,2020-02-25,2020-02-26,2020-03-16,2020,2020-03,2020,2020-Q2,2020-06-30,2020-06-23,2020-06-29,,2020-07-22,2020-07-24,2020-07-24,2020-08-03,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,19.0,99.0,29.0,12.0,,AD012,"RDD is 6/30, original ADD was 9/30. As Merck released supply earlier than planned, GHSC-PSM did its best to ensure delivery asap due to the unpredictable constraints and delays caused by COVID-19.",AGREED_DELIVERY_DATE,-58.0
25312,RO10082139PO100128022,TO3,TO3,Congo DRC,RO10082139,PO10012802,PO10012802,2,Shipment Delivered,GSC,Purchase Order,Direct Drop,Air,Emergency Oral Contraceptives,Oral Contraceptives,100135AAA06G14L,"Levonorgestrel 1.5 mg Tablet, 1 Tablet                                                                                          ",PKG,Tablet,1.0,,,,KGM             ,317MISSION,,,,,N,Mylan Laboratories Limited,"Plot No. 20 + 21, Pharmez, Ahmedabad, India",IN,Mylan laboratories Limited,India,FCA,DAP,0.32,0.32,6300.0,2016.0,6300.0,0.0,2016.0,677.8,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-09-14,2020,2020-09,2020,2020-Q4,2020-06-22,2020,2020-06,2020,2020-Q3,2019-09-10,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-06-15,2020,2020-06,2020,2020 Q3,2020-06-22,2020,2020-06,2020,2020-Q3,,,,2019-09-23,2019-09-27,2019-09-30,2020-01-09,2020,2020-01,2020,2020-Q2,2020-01-20,2020-01-09,2020-01-09,,2020-05-22,2020-05-26,2020-05-26,2020-06-22,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,101.0,0.0,134.0,31.0,,AD012,"""RDD is 12/31/2019, original ADD was 9/14/2020 
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD""",AGREED_DELIVERY_DATE,-84.0
