,ROPOLine,Task Order,Condom Adjusted Task Order,Country,RO Number,PO DO IO Number,Order Number,Prime Line Number,Status Name,TLP Indicator,Order Type,Fulfillment Method,Transportation Mode,Item Tracer Category,Product Category,Item ID,ProductName,UOM,Base Unit,Base Unit Multiplier,Item Volume,Item Volume UOM,Item Weight,Item Weight UOM,Health Element,D365 Health Element,D365 Funding Source,D365 Funding Source Detail,Estimated Lead Time in Days,Emergency Order,Manufacturer Name,Manufacturer Location,Manufacture CountryCountry of Origin,Supplier,Order Pick Up Country,Vendor Incoterm,Destination Incoterm,Unit Price,List Price,Ordered Quantity,Line Total,Shipped Quantity,QAquantity,Delivery Value,Total Actual Freight Costs,In Full (IFD),On Time (OTD),Between -14 and 14,Between -30 and 30,OTIF Categories,OTIF Between -14 and 14,OTIF Between -30 and 30,Average Days Late Binned,Average Days Late,Number of Shipments,Delivery Progress,Line Delivery Status,Agreed Delivery Date,Agreed Delivery Date Year,Agreed Delivery Date Year Month,Agreed Delivery Date Fiscal Year,Agreed Delivery Date Fiscal Quarter Year,Revised Agreed Delivery Date,Revised Agreed Delivery Date Year,Revised Agreed Delivery Date Year Month,Revised Agreed Delivery Date Fiscal Year,Revised Agreed Delivery Date Fiscal Quarter Year,Order Entry Date,Order Entry Date Year,Order Entry Date Year Month,Order Entry Date Fiscal Year,Order Entry Date Fiscal Quarter Year,Requested Delivery Date,Requested Delivery Date Year,Requested Delivery Date Year Month,Requested Delivery Date Fiscal Year,Requested Delivery Date Fiscal Quarter Year,Estimated Delivery Date,Estimated Delivery Date Year,Estimated Delivery Date Year Month,Estimated Delivery Date Fiscal Year,Estimated Delivery Date Fiscal Quarter Year,Latest Actual Delivery Date,Latest Actual Delivery Date Year,Latest Actual Delivery Date Year Month,Latest Actual Delivery Date Fiscal Year,Latest Actual Delivery Date Fiscal Quarter Year,RO Clarified Date,RO Sent Plan Fulfillment Date,RO Sent Sourcing RFX Event Date,Initial PSM Source Approval Date,Recipient Approval Date,USAID Approval Date,PO Released For Fulfillment Date,PO Released For Fulfillment Date Year,PO Released For Fulfillment Date Year Month,PO Released For Fulfillment Date Fiscal Year,PO Released For Fulfillment Date Fiscal Quarter Year,Committed Goods Available Date,Actual Goods Available Date,Actual Cargo Ready Date,QA Complete Date,Max Pick Up Date,Max Ship Date,Max Departure Date,Max Arrival Date,Order Cycle Time,RO on Hold - Client,RO on Hold - Recipient,RO on Hold – Pre-RFxPre-Allocation Stage,RO on Hold – Tech Package Stage,RO on Hold – Supply Planning,On Hold Pending PO Release,On Hold Pending RO Release,Line Item Total Dwell,RO Validation,Sourcing and Planning,USAID Approval,Process PODO,Manufacture,Pick Up,Deliver,Quality Assurance,Reason Code,Reason Text,Changed Field,Reason Code Duration
13302,RO10102114PO100162251,TO3,TO3,Haiti,RO10102114,PO10016225,PO10016225,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Air,Implantable Contraceptives,Contraceptive Implants,103915GYV01S2C7,"Levonorgestrel 75 mg/Rod w/ Trocar, 3 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,,,,KGM             ,317MISSION,,,,,N,"Shanghai Dahua Pharmaceutical Co., Ltd.","3503 Changzheng Road, Chongming county, Shanghai, China",CN,DKT International Inc.,United Kingdom,FCA,DDP,6.9,6.9,11000.0,75900.0,11000.0,0.0,75900.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2021-04-15,2021,2021-04,2021,2021-Q3,2021-02-09,2021,2021-02,2021,2021-Q2,2020-05-22,2020,2020-05,2020,2020-Q3,2021-04-15,2021,2021-04,2021,2021-Q3,2021-02-08,2021,2021-02,2021,2021 Q2,2021-02-09,2021,2021-02,2021,2021-Q2,,,2020-05-26,2020-07-01,2020-07-14,2020-07-20,2020-08-04,2020,2020-08,2020,2020-Q4,2021-01-29,2021-01-15,2021-01-12,,2021-01-28,2021-01-31,2021-01-31,2021-02-09,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.0,6.0,15.0,164.0,13.0,12.0,,AD012,"Production was allocated earlier than initially planned&the waiver ldtime was shorter than usual, so PSM could deliver earlier. The FO (heavily involved in the mngmnt of the central country inventory) confirmed early delivery was feasible&valuable.",AGREED_DELIVERY_DATE,-65.0
13612,RO10076140PO100117143,TO3,TO1,Afghanistan,RO10076140,PO10011714,PO10011714,3,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Condoms,Male Condoms,104028XXA0DA01X,"Male Condom (Latex) Lubricated, Asodagi, 53 mm, 4 Pcs/Wallet, 15 Wallet/Disp, 3000 Pieces                                       ",CAS,Piece,3000.0,,,,KGM             ,317MISSION,,,,,Y,Suretex Limited,"31/1 Moo 4, Tambon Khao Hua Kwai, Amphur Phunphin, Surathani, Thailand 84130",TH,Suretex Limited,Thailand,FCA,DAP,142.98,142.98,980.0,140120.4,980.0,0.0,140120.4,,Y,N,N,N,Not On Time In Full,Not On Time In Full,Not On Time In Full,>30,229.0,2.0,2,Delivered - Late,2020-01-22,2020,2020-01,2020,2020-Q2,2020-01-22,2020,2020-01,2020,2020-Q2,2019-05-01,2019,2019-05,2019,2019-Q3,2019-05-30,2019,2019-05,2019,2019-Q3,2020-06-30,2020,2020-06,2020,2020 Q3,2020-07-05,2020,2020-07,2020,2020-Q4,,,,2019-05-13,2019-05-15,2019-05-15,2019-10-14,2019,2019-10,2020,2020-Q1,2019-09-17,2019-11-26,2019-12-04,,2019-12-18,2019-12-21,2019-12-21,2020-07-05,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,304.0,43.0,22.0,200.0,,SD020,"Line 3 shipment held up at Karachi, Pakistan as Pakistan closed borders between Afghanistan and Pakistan on 3/16 for 2 weeks until 3/31 to prevent spread of COVID",ESTIMATED_DELIVERY_DATE,71.0
14841,RO10090221PO100162872,TO3,TO3,Bangladesh,RO10090221,PO10016287,PO10016287,2,Shipment Delivered,GSC,Purchase Order,Direct Drop,Land,Injectable Contraceptives,Injectable Contraceptives,100125GPA08P32Y,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, SR, 1 Vial                                                        ",UNT,Vial,1.0,5e-05,CBM,0.0125,KGM             ,317MISSION,,,,,N,Incepta Pharmaceuticals Ltd,"Unit 1, Injectable Potent Drug (IPD) Krishnapura, Sahabelishor, Dhamrai, Dhaka, Bangladesh",BD,Incepta Pharmaceuticals Ltd,Bangladesh,DDP,DAP,0.53,0.53,301320.0,159699.6,301320.0,0.0,159699.6,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-8.0,1.0,2,Delivered - On Time,2020-11-03,2020,2020-11,2021,2021-Q1,2020-11-03,2020,2020-11,2021,2021-Q1,2020-02-27,2020,2020-02,2020,2020-Q2,2020-09-25,2020,2020-09,2020,2020-Q4,2020-10-15,2020,2020-10,2021,2021 Q1,2020-10-26,2020,2020-10,2021,2021-Q1,,,,2020-07-24,2020-07-27,2020-07-28,2020-08-21,2020,2020-08,2020,2020-Q4,2020-10-15,,,,,2020-11-13,,,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,24.0,,,,,SD000,No delay,ESTIMATED_DELIVERY_DATE,
15025,RO10088245PO100144091,TO3,TO3,Congo DRC,RO10088245,PO10014409,PO10014409,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Implantable Contraceptives,Contraceptive Implants,100129GYV01S0AE,"Etonogestrel 68 mg/Rod, 1 Rod Implant, 1 Each                                                                                   ",UNT,Each,1.0,0.0005099999999999999,CBM,0.0625,KGM             ,317MISSION,,,,,N,N.V. Organon,"Kloosterstraat 6, NL-5349 AB, Oss, The Netherlands",NL,"Merck, Sharp + Dohme B.V.",Netherlands,FCA,DAP,8.5,8.5,2448.0,20808.0,2448.0,0.0,20808.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2021-04-01,2021,2021-04,2021,2021-Q3,2021-01-15,2021,2021-01,2021,2021-Q2,2020-01-17,2020,2020-01,2020,2020-Q2,2020-04-01,2020,2020-04,2020,2020-Q3,2020-10-31,2020,2020-10,2021,2021 Q1,2021-01-15,2021,2021-01,2021,2021-Q2,,,2020-02-06,2020-03-10,2020-03-10,2020-03-12,2020-04-01,2020,2020-04,2020,2020-Q3,2020-08-14,2020-07-28,2020-08-11,,2020-08-28,2020-09-01,2020-09-01,2021-01-15,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.0,2.0,20.0,118.0,31.0,140.0,,AD012,"RDD was 4/1/2020; original ADD was 4/1/2021 due to the global shortage and allocation of NXT w/ CPG. Production for DRC was allocated earlier than initially planned and the waiver leadtime was shorter than usual, so PSM could deliver earlier.",AGREED_DELIVERY_DATE,-76.0
15072,RO10088250PO100142241,TO3,TO3,Congo DRC,RO10088250,PO10014224,PO10014224,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Implantable Contraceptives,Contraceptive Implants,103915GYV01S2C7,"Levonorgestrel 75 mg/Rod w/ Trocar, 3 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,,,,KGM             ,317MISSION,,,,,N,"Shanghai Dahua Pharmaceutical Co., Ltd.","3503 Changzheng Road, Chongming county, Shanghai, China",CN,DKT International Inc.,United Kingdom,FCA,DAP,6.9,6.9,2000.0,13800.0,2000.0,0.0,13800.0,,Y,N,N,Y,Not On Time In Full,Not On Time In Full,On Time In Full,Between 8 and 30,18.0,1.0,2,Delivered - Late,2021-01-14,2021,2021-01,2021,2021-Q2,2021-01-14,2021,2021-01,2021,2021-Q2,2020-01-17,2020,2020-01,2020,2020-Q2,2020-11-30,2020,2020-11,2021,2021-Q1,2020-10-28,2020,2020-10,2021,2021 Q1,2021-02-01,2021,2021-02,2021,2021-Q2,,,2020-02-10,2020-02-26,2020-02-26,2020-02-27,2020-03-26,2020,2020-03,2020,2020-Q2,2020-07-02,2020-07-01,2020-07-21,,2020-08-06,2020-08-10,2020-08-10,2021-02-01,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,1.0,28.0,97.0,36.0,179.0,,SD000,AGAD added., ,
15759,RO10092158PO100160581,TO3,TO3,Liberia,RO10092158,PO10016058,PO10016058,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Air,Implantable Contraceptives,Contraceptive Implants,103915GYV01S2C7,"Levonorgestrel 75 mg/Rod w/ Trocar, 3 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,,,,KGM             ,317MISSION,,,,,N,"Shanghai Dahua Pharmaceutical Co., Ltd.","3503 Changzheng Road, Chongming county, Shanghai, China",CN,DKT International Inc.,United Kingdom,FCA,DAP,6.9,6.9,25000.0,172500.0,25000.0,0.0,172500.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-7.0,1.0,2,Delivered - On Time,2021-01-13,2021,2021-01,2021,2021-Q2,2021-01-13,2021,2021-01,2021,2021-Q2,2020-04-12,2020,2020-04,2020,2020-Q3,2020-12-31,2020,2020-12,2021,2021-Q1,2021-01-04,2021,2021-01,2021,2021 Q2,2021-01-06,2021,2021-01,2021,2021-Q2,2020-04-13,,2020-04-20,2020-06-01,2020-06-09,2020-06-10,2020-07-24,2020,2020-07,2020,2020-Q4,2020-10-27,2020-10-28,2020-11-04,,2020-12-07,2021-01-01,2021-01-01,2021-01-06,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,50.0,1.0,44.0,96.0,40.0,30.0,,SD000,AGAD added.,CHANGE_ORDER_DATE,
15797,RO10088244RO10088244_919,TO3,TO3,Congo DRC,RO10088244,RO10088244_9,RO10088244,19,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W04D,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,7.5e-05,CBM,0.00927,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.26,0.26,12960.0,3369.6,12960.0,0.0,3369.6,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-12-25,2020,2020-12,2021,2021-Q1,2020-12-04,2020,2020-12,2021,2021-Q1,2020-01-17,2020,2020-01,2020,2020-Q2,2020-12-01,2020,2020-12,2021,2021-Q1,2020-09-06,2020,2020-09,2020,2020 Q4,2020-12-04,2020,2020-12,2021,2021-Q1,,,,2020-03-13,2020-03-13,2020-03-20,2020-05-12,2020,2020-05,2020,2020-Q3,2020-05-15,,2020-06-25,,2020-07-09,2020-07-20,2020-07-20,2020-12-04,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,53.0,44.0,14.0,148.0,,AD012,"RDD was 12/1; original ADD was 12/25. The waiver leadtime was shorter than usual, so PSM could deliver closer to the RDD.",AGREED_DELIVERY_DATE,-21.0
16774,RO10082137RO10082137_825,TO3,TO3,Congo DRC,RO10082137,RO10082137_8,RO10082137,25,Shipment Delivered,GSC,Distribution Order,RDC,Air,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.88,0.88,6000.0,5280.0,6000.0,0.0,5280.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-04-28,2020,2020-04,2020,2020-Q3,2020-03-10,2020,2020-03,2020,2020-Q2,2019-09-10,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-02-15,2020,2020-02,2020,2020 Q2,2020-03-10,2020,2020-03,2020,2020-Q2,,,,2019-09-19,2019-09-19,2019-10-08,2019-10-09,2019,2019-10,2020,2020-Q1,2019-10-16,,2019-10-16,,2020-02-06,2020-02-13,2020-02-13,2020-03-10,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,1.0,7.0,113.0,33.0,,AD012,"""RDD was 12/31/2019, original ADD was 4/28/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD.""",AGREED_DELIVERY_DATE,-49.0
17076,RO10084327PO100142741,TO3,TO3,Tanzania,RO10084327,PO10014274,PO10014274,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOC09W2ZL,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (SM), 1 Cycle                                          ",UNT,Cycle,1.0,,,,KGM             ,317MISSION,,,,,N,Mylan Laboratories Limited,"Plot 1606 to 1609 G.I.D.C., Sarigam, India",IN,Mylan laboratories Limited,India,FCA,DAP,0.26,0.26,1750032.0,455008.32,1750032.0,0.0,455008.32,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-11-20,2020,2020-11,2021,2021-Q1,2020-12-21,2020,2020-12,2021,2021-Q1,2019-11-15,2019,2019-11,2020,2020-Q1,2020-03-31,2020,2020-03,2020,2020-Q2,2020-08-15,2020,2020-08,2020,2020 Q4,2020-12-21,2020,2020-12,2021,2021-Q1,,,,2020-02-26,2020-02-27,2020-02-28,2020-06-09,2020,2020-06,2020,2020-Q3,2020-06-16,2020-06-30,2020-06-30,,2020-07-17,2020-07-19,2020-07-19,2020-12-21,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,102.0,21.0,17.0,157.0,,AD070,"This order was impacted by covid-19 (supplier): the supplier is located in Mumbai, and all cargo in and out of India were delayed, regulatory restrictions, management of the epidemic, which led to the production running only partially.",AGREED_DELIVERY_DATE,31.0
17220,RO10082138RO10082138_2018,TO3,TO3,Congo DRC,RO10082138,RO10082138_20,RO10082138,18,Shipment Delivered,GSC,Distribution Order,RDC,Air,Progestin Only Pills,Oral Contraceptives,100025AOB09W08V,"Levonorgestrel 30 mcg 35 Tablets/Cycle, 1 Cycle                                                                                 ",UNT,Cycle,1.0,7.361e-05,CBM,0.00778,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.3,0.3,12240.0,3672.0,12240.0,0.0,3672.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-3.0,1.0,2,Delivered - On Time,2020-04-28,2020,2020-04,2020,2020-Q3,2020-03-12,2020,2020-03,2020,2020-Q2,2019-09-10,2019,2019-09,2019,2019-Q4,2020-03-31,2020,2020-03,2020,2020-Q2,2020-02-15,2020,2020-02,2020,2020 Q2,2020-03-09,2020,2020-03,2020,2020-Q2,,,,2019-09-19,2019-09-19,2019-10-08,2019-10-09,2019,2019-10,2020,2020-Q1,2019-10-21,,2019-10-18,,2020-02-11,2020-02-13,2020-02-13,2020-03-09,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,1.0,9.0,116.0,27.0,,AD012,"""RDD was 3/31/2020, original ADD was 4/28/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD.""",AGREED_DELIVERY_DATE,-47.0
17416,RO10088155PO100145191,TO3,TO3,Uganda,RO10088155,PO10014519,PO10014519,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S27K,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.00011999999999999999,CBM,0.01845,KGM             ,317MISSION,,,,,N,"PT Tunggal Idman Abdi (Supplier, Missionpharma).","PT Tunggal Idman Abdi (Hormone Plant 2), Jalan Jendral Ahmad Yani No.7, Jakarta Timur 13230. Indonesia",ID,Missionpharma A/S,Denmark,FCA,DDP,0.7759999999999999,0.78,456000.0,353856.0,456000.0,0.0,353856.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-1.0,1.0,2,Delivered - On Time,2020-11-30,2020,2020-11,2021,2021-Q1,2020-11-07,2020,2020-11,2021,2021-Q1,2020-01-08,2020,2020-01,2020,2020-Q2,2020-11-30,2020,2020-11,2021,2021-Q1,2020-11-06,2020,2020-11,2021,2021 Q1,2020-11-06,2020,2020-11,2021,2021-Q1,,,2020-02-19,2020-03-12,2020-03-13,2020-03-13,2020-04-22,2020,2020-04,2020,2020-Q3,2020-07-10,2020-07-06,2020-07-03,,2020-07-19,2020-07-25,2020-07-25,2020-11-06,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,23.0,0.0,40.0,75.0,13.0,110.0,,AD012,Original ADD was 11/30. Products were needed asap in country as the country was nearing its minimal stock level. New ADD was revised from 11/6 to 11/7 to add the relevant supporting rationale,AGREED_DELIVERY_DATE,1.0
17953,RO10088244RO10088244_212,TO3,TO3,Congo DRC,RO10088244,RO10088244_2,RO10088244,12,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W04D,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,7.5e-05,CBM,0.00927,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.26,0.26,15840.0,4118.4,15840.0,0.0,4118.4,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-12-25,2020,2020-12,2021,2021-Q1,2020-12-02,2020,2020-12,2021,2021-Q1,2020-01-17,2020,2020-01,2020,2020-Q2,2020-12-01,2020,2020-12,2021,2021-Q1,2020-09-06,2020,2020-09,2020,2020 Q4,2020-12-02,2020,2020-12,2021,2021-Q1,,,,2020-03-13,2020-03-13,2020-03-20,2020-05-12,2020,2020-05,2020,2020-Q3,2020-05-15,,2020-06-25,,2020-07-09,2020-07-20,2020-07-20,2020-12-02,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,53.0,44.0,14.0,146.0,,AD012,"RDD was 12/1; original ADD was 12/25. The waiver leadtime was shorter than usual, so PSM could deliver closer to the RDD.",AGREED_DELIVERY_DATE,-23.0
18012,RO10105147RO10105147_12,TO3,TO3,Ghana,RO10105147,RO10105147_1,RO10105147,2,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Implantable Contraceptives,Contraceptive Implants,100129GYV01S04G,"Etonogestrel 68 mg/Rod, 1 Rod Implant, 1 Each                                                                                   ",UNT,Each,1.0,0.00038889,CBM,0.0625,KGM             ,317MISSION,,,,,N,N.V. Organon,"Kloosterstraat 6, NL-5349 AB, Oss, The Netherlands",NL,"Merck, Sharp + Dohme B.V.",Belgium,,DDP,8.5,8.5,70321.0,597728.5,70321.0,0.0,597728.5,,Y,N,N,Y,Not On Time In Full,Not On Time In Full,On Time In Full,Between 8 and 30,23.0,1.0,2,Delivered - Late,2020-11-10,2020,2020-11,2021,2021-Q1,2020-11-10,2020,2020-11,2021,2021-Q1,2020-06-24,2020,2020-06,2020,2020-Q3,2020-08-31,2020,2020-08,2020,2020-Q4,2020-11-22,2020,2020-11,2021,2021 Q1,2020-12-03,2020,2020-12,2021,2021-Q1,,,,2020-08-25,2020-08-26,2020-09-01,2020-09-28,2020,2020-09,2020,2020-Q4,2020-10-01,,2020-10-12,,2020-10-28,2020-11-04,2020-11-04,2020-12-03,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,27.0,14.0,16.0,36.0,,,,,
18280,RO10088250PO100142201,TO3,TO3,Congo DRC,RO10088250,PO10014220,PO10014220,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Implantable Contraceptives,Contraceptive Implants,103915GYV01S2C7,"Levonorgestrel 75 mg/Rod w/ Trocar, 3 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,,,,KGM             ,317MISSION,,,,,N,"Shanghai Dahua Pharmaceutical Co., Ltd.","3503 Changzheng Road, Chongming county, Shanghai, China",CN,DKT International Inc.,United Kingdom,FCA,DAP,6.9,6.9,5000.0,34500.0,5000.0,0.0,34500.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,7.0,1.0,2,Delivered - On Time,2021-01-14,2021,2021-01,2021,2021-Q2,2021-01-14,2021,2021-01,2021,2021-Q2,2020-01-17,2020,2020-01,2020,2020-Q2,2020-11-30,2020,2020-11,2021,2021-Q1,2020-10-28,2020,2020-10,2021,2021 Q1,2021-01-21,2021,2021-01,2021,2021-Q2,,,2020-02-10,2020-02-26,2020-02-26,2020-02-27,2020-03-26,2020,2020-03,2020,2020-Q2,2020-07-02,2020-07-01,2020-07-23,,2020-08-06,2020-08-10,2020-08-10,2021-01-21,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,1.0,28.0,97.0,36.0,168.0,,SD000,AGAD updated., ,
18305,RO10088250PO100142261,TO3,TO3,Congo DRC,RO10088250,PO10014226,PO10014226,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Implantable Contraceptives,Contraceptive Implants,103915GYV01S2C7,"Levonorgestrel 75 mg/Rod w/ Trocar, 3 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,,,,KGM             ,317MISSION,,,,,N,"Shanghai Dahua Pharmaceutical Co., Ltd.","3503 Changzheng Road, Chongming county, Shanghai, China",CN,DKT International Inc.,United Kingdom,FCA,DAP,6.9,6.9,26000.0,179400.0,26000.0,0.0,179400.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,5.0,1.0,2,Delivered - On Time,2021-01-14,2021,2021-01,2021,2021-Q2,2021-01-14,2021,2021-01,2021,2021-Q2,2020-01-17,2020,2020-01,2020,2020-Q2,2020-11-30,2020,2020-11,2021,2021-Q1,2020-10-28,2020,2020-10,2021,2021 Q1,2021-01-19,2021,2021-01,2021,2021-Q2,,,2020-02-10,2020-02-26,2020-02-26,2020-02-27,2020-03-26,2020,2020-03,2020,2020-Q2,2020-07-02,2020-07-01,2020-07-21,,2020-08-06,2020-08-10,2020-08-10,2021-01-19,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,1.0,28.0,97.0,36.0,166.0,,SD000,AGAD added., ,
18337,RO10100161PO100160731,TO3,TO3,Mali,RO10100161,PO10016073,PO10016073,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S27K,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.00011999999999999999,CBM,0.01845,KGM             ,317MISSION,,,,,N,"PT Tunggal Idman Abdi (Supplier, Missionpharma).","PT Tunggal Idman Abdi (Hormone Plant 2), Jalan Jendral Ahmad Yani No.7, Jakarta Timur 13230. Indonesia",ID,Missionpharma A/S,Denmark,FCA,DDP,0.7759999999999999,0.78,119000.0,92344.0,119000.0,0.0,92344.0,,Y,N,N,N,Not On Time In Full,Not On Time In Full,Not On Time In Full,<-14,-60.0,1.0,2,Delivered - Early,2021-04-13,2021,2021-04,2021,2021-Q3,2021-04-13,2021,2021-04,2021,2021-Q3,2020-05-17,2020,2020-05,2020,2020-Q3,2021-02-26,2021,2021-02,2021,2021-Q2,2021-01-28,2021,2021-01,2021,2021 Q2,2021-02-12,2021,2021-02,2021,2021-Q2,2020-05-20,,2020-05-27,2020-06-11,2020-07-07,2020-07-07,2020-08-24,2020,2020-08,2020,2020-Q4,2020-11-23,2020-11-12,2020-11-12,,2020-12-09,2020-12-14,2020-12-14,2021-02-12,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,41.0,0.0,48.0,80.0,27.0,65.0,,SD001,Revised GAD accepted by PSM,CHANGE_ORDER_DATE,
